Course,URL,instructor,Price (full),Price (discount),Rank
Debt Mastery 101,www.udemy.com/course/debt-mastery-101/,BN Focus,0,"¥18,000",Rating: 5.0 out of 55.0 - (3)
Thawing the Inner Family of Self,www.udemy.com/course/tifs-program/,"Don Carter, MSW, LCSW",0,"¥6,000",Rating: 4.3 out of 54.3 - (13)
Skyrocket Your Creativity and Get Better Ideas: 7 Easy Ways,www.udemy.com/course/skyrocket-creativity-get-better-ideas/,Kristen Palana,"¥4,200","¥1,380",Rating: 4.1 out of 54.1 - (314)
"Public Speaking: Eliminate Verbal Tics, Uh, Um, Er, Ya Know",www.udemy.com/course/speech-therapy-eliminate-verbal-tics-uh-um-er-ya-know/,TJ Walker,$99.99,$11.99,Rating: 4.7 out of 54.7 - (55)
Spiritual Manifestation II: Chit Shakti (Peace) Meditation,www.udemy.com/course/chit-shakti-peace/,Sadhguru Jaggi Vasudev,$24.99,$11.99,Rating: 4.6 out of 54.6 - (11)
The Tarot and Sex Magick,www.udemy.com/course/the-tarot-and-sex-magick/,Sirius Rising,$19.99,$11.99,Rating: 4.6 out of 54.6 - (8)
SMART Learning: Accelerate Your Learning,www.udemy.com/course/smart-learning-accelerate-your-learning/,Leon Chaudhari,$199.99,$11.99,Rating: 3.6 out of 53.6 - (55)
Become a C-Level Executive : Career Growth for Professionals,www.udemy.com/course/exponential-career-growth/,Tushar Bhatnagar,$94.99,$11.99,Rating: 4.2 out of 54.2 - (35)
Debt Mastery 101,www.udemy.com/course/debt-mastery-101/,BN Focus,0,$149.99,Rating: 5.0 out of 55.0 - (3)
Skyrocket Your Creativity and Get Better Ideas: 7 Easy Ways,www.udemy.com/course/skyrocket-creativity-get-better-ideas/,Kristen Palana,$34.99,$11.99,Rating: 4.1 out of 54.1 - (314)
Thawing the Inner Family of Self,www.udemy.com/course/tifs-program/,"Don Carter, MSW, LCSW",0,$49.99,Rating: 4.3 out of 54.3 - (13)
Federal Resume Writer Certification,www.udemy.com/course/federal-government-resume-writing/,Bruce Benedict,$199.99,$50.00,Rating: 4.8 out of 54.8 - (15)
Crystals for Love & Relationships Certification,www.udemy.com/course/crystals-for-love-relationships-certification/,Joey Wargachuk,$199.99,$11.99,Rating: 4.9 out of 54.9 - (25)
How to Quickly Stop or Prevent Tantrums,www.udemy.com/course/how-to-quickly-stop-and-prevent-tantrums/,Madeleine Atchley,$39.99,$11.99,Rating: 4.3 out of 54.3 - (18)
Ancient Secrets of Mind & Energy,www.udemy.com/course/unfolding-your-true-nature-mind-energy-mastery/,Siobhan Erica,$19.99,$11.99,Rating: 4.6 out of 54.6 - (13)
5-Step Value Investing Formula,www.udemy.com/course/find-value-stocks-five-steps/,Value Investing Monster,$149.99,$11.99,Rating: 3.6 out of 53.6 - (100)
Learn to Paint a Classic Seascape,www.udemy.com/course/watercolor-classic-seascape/,Steve Curl,$39.99,$11.99,Rating: 4.7 out of 54.7 - (7)
Speak English With A Neutral British Accent - Clear and Easy,www.udemy.com/course/speak-english-with-a-neutral-british-accent-clear-and-easy/,TLA The Life Adventure,$99.99,$11.99,Rating: 4.1 out of 54.1 - (5)
Napoleon Hill's 13 Keys To Success From Think And Grow Rich,www.udemy.com/course/napoleon-hills-keys-to-success-from-think-and-grow-rich/,Alex Genadinik,$19.99,$11.99,Rating: 4.4 out of 54.4 - (27)
Recruiter Reveals: How to Write a Professional CV,www.udemy.com/course/create-the-perfect-cv/,Tom Wiztek,$149.99,$11.99,Rating: 4.0 out of 54.0 - (87)
Easy Passive Investing: Make Your Portfolio in 2 Hours (USA),www.udemy.com/course/easy-passive-investing-make-your-portfolio-in-2-hours/,Jane Cui,$29.99,$11.99,Rating: 4.0 out of 54.0 - (37)
Hypnosis: Advanced Conversational Hypnosis Seminar,www.udemy.com/course/scott-jansen-conversational-hypnosis-secrets-seminar/,Scott Jansen,$19.99,$11.99,Rating: 4.2 out of 54.2 - (12)
7 Day Mental Diet Challenge,www.udemy.com/course/7-day-mental-diet-challenge/,John R. Malan,$19.99,$11.99,Rating: 3.8 out of 53.8 - (3)
Productivity Mastery: 28 Techniques To 10x Your Productivity,www.udemy.com/course/productivity-mastery/,Dion de Rijk,$189.99,$11.99,Rating: 4.6 out of 54.6 - (23)
CONFIDENCE: Be the most confident women in the room!,www.udemy.com/course/confidence-coaching-for-women/,Larissa Swart,$69.99,$11.99,Rating: 4.2 out of 54.2 - (19)
Seven Surprises of the Bible's Creation Story,www.udemy.com/course/seven-secrets-of-the-bibles-creation-story/,Dan Ehrenkrantz,$19.99,$11.99,Rating: 4.6 out of 54.6 - (17)
Life Coaching Course: Automate Your Coaching Business Online,www.udemy.com/course/life-coaching-course-automate-your-coaching-business-online/,Lana King,$199.99,$11.99,Rating: 4.3 out of 54.3 - (5)
Improve your Anatomy grade today!,www.udemy.com/course/improve-your-anatomy-grade-today/,Nikki Leonard,$29.99,$11.99,Rating: 4.8 out of 54.8 - (31)
Advanced Online Poker Concepts to Move Up Stakes Quickly,www.udemy.com/course/moveupstakesquickly/,Chris Bowling,$29.99,$11.99,Rating: 3.7 out of 53.7 - (52)
Introduction to Child and Educational Psychology,www.udemy.com/course/the-child-and-educational-psychology/,AD Chauhdry 20 Thousands+Students Worldwide,$19.99,$11.99,Rating: 3.4 out of 53.4 - (8)
Mastering Planning Templates - Hourly Planning and Habits,www.udemy.com/course/mastering-planning-templates-hourly-planning-and-habits/,Timothy Kenny,$199.99,$11.99,Rating: 4.6 out of 54.6 - (12)
The Advanced Self-Healing Road-Map,www.udemy.com/course/dead-man-talking-2-the-self-healing-paradigm/,Dr. Joe Marshalla,$49.99,$11.99,Rating: 4.9 out of 54.9 - (21)
Beginners guide for Natural Horsemanship,www.udemy.com/course/horsemans-manual/,Elvira Noot,$194.99,$48.75,Rating: 4.5 out of 54.5 - (31)
Transformational Healing,www.udemy.com/course/transformational-healing/,Vera Le Doux,$99.99,$11.99,Rating: 5.0 out of 55.0 - (2)
Time Management for Animators,www.udemy.com/course/time-management-for-animators/,2D Animation 101 Courses,$99.99,$11.99,Rating: 4.6 out of 54.6 - (27)
Kids Empowerment Blueprint 101,www.udemy.com/course/kids-empowerment-blueprint-101/,Jessica Dubiel,$19.99,$11.99,Rating: 4.5 out of 54.5 - (4)
Vigyan Bhairav Tantra - 112 Meditation Techniques,www.udemy.com/course/vigyan-bhairav-tantra-112-meditation-techniques/,Sandeep Khurana,$49.99,$11.99,Rating: 4.5 out of 54.5 - (9)
Discover Your Life Purpose,www.udemy.com/course/life-purpose-discovery/,Ali Abidin,$179.99,$11.99,Rating: 4.8 out of 54.8 - (6)
Eliminate Anxiety & Reclaim Your Happiness,www.udemy.com/course/eliminate-anxiety-reclaim-your-happiness/,Ram Verma,$59.99,$11.99,Rating: 4.8 out of 54.8 - (15)
Find Your Passions and Build Your Dream Life,www.udemy.com/course/find-your-passions-live-your-dream-life/,Chadricks Everette,0,$49.99,Rating: 4.8 out of 54.8 - (13)
3X Confidence and Authenticity Masterclass Programme,www.udemy.com/course/3x-confidence-and-authenticity-masterclass-programme/,Daniel Munro,$194.99,$11.99,Rating: 4.9 out of 54.9 - (86)
Magical Communication,www.udemy.com/course/magical-communication/,Carolyn Wilkins,$19.99,$11.99,Rating: 4.8 out of 54.8 - (12)
Beginner Alcohol Ink Yupo Sunset Learn to Paint Easy Steps,www.udemy.com/course/alcohol-ink-on-yupo-creative-fun-learn-to-paint-easy-steps-a/,Kellie Chasse,$39.99,$11.99,Rating: 4.7 out of 54.7 - (93)
Get Rich By Investing - Alternative Investment Ideas,www.udemy.com/course/alternative-investing/,Dekker Fraser & Associates,$79.99,$11.99,Rating: 3.7 out of 53.7 - (18)
Novel Writing: Creating Characters,www.udemy.com/course/novel-writing-creating-characters/,Steve Alcorn,$39.99,$11.99,Rating: 4.5 out of 54.5 - (42)
Learn Like Einstein: 10 Habits of Extraordinary Genius,www.udemy.com/course/einstein/,Steve Churchill,$99.99,$11.99,Rating: 4.8 out of 54.8 - (122)
NLP Supercharged 2.0: The COGNITION TOWER Introductory level,www.udemy.com/course/supercharged-nlp-20-the-cognition-tower-introductory-level/,Coach Hall SFC,$139.99,$11.99,Rating: 4.8 out of 54.8 - (12)
Nursing Management and Leadership Course,www.udemy.com/course/nursing-management-and-leadership-course/,Bilal Semih Bozdemir,$19.99,$11.99,Rating: 4.2 out of 54.2 - (12)
Relationship Rescue: 10 Guided Steps to a Great Relationship,www.udemy.com/course/relationship-rescue-10-steps-before-calling-a-therapist/,Kathleen Mates-Youngman,$29.99,$19.99,Rating: 4.2 out of 54.2 - (28)
The Personal Finance Toolkit for Beginners,www.udemy.com/course/the-personal-finance-toolkit-for-beginners/,"Julien Sirard, Ali Chattoo",$29.99,$11.99,Rating: 4.4 out of 54.4 - (9)
Launch Your Creative Career - Go Freelance or Work @ Studios,www.udemy.com/course/how-to-launch-your-creative-career/,Lucas Ridley,$99.99,$11.99,Rating: 4.8 out of 54.8 - (11)
Psychic Mediumship Development - Level 1,www.udemy.com/course/psychic-mediumship-development-level-1/,Psychic Hannah,0,$49.99,Rating: 5.0 out of 55.0 - (4)
Hypnosis: Conversational Hypnosis Certification,www.udemy.com/course/conversational-hypnotherapy-basic-crash-course/,Scott Jansen,$19.99,$11.99,Rating: 4.2 out of 54.2 - (39)
Styling Masterclass for Men: Become a Top Dresser,www.udemy.com/course/styling-masterclass-for-men-become-a-top-dresser/,Asaf Levitzky,$199.99,$11.99,Rating: 4.3 out of 54.3 - (22)
Dysfunctional Families & How to Be a Better Parent,www.udemy.com/course/dysfunctional-families-how-to-be-a-better-parent/,"Jef Gazley, M.S., LMFT",$24.99,$11.99,Rating: 4.5 out of 54.5 - (30)
Mental Maths-Learn Multiplication Tables upto 100 in 30 mins,www.udemy.com/course/mental-maths-learn-multiplication-tables-upto-100-in-30-mins/,Kripansh Grover,$24.99,$11.99,Rating: 4.6 out of 54.6 - (5)
Take Back Your Life: Narcissistic Abuse Recovery,www.udemy.com/course/take-back-your-life-narcissistic-abuse-recovery/,Angela Atkinson,$74.99,$11.99,Rating: 4.3 out of 54.3 - (20)
Job Interviewing Skills Course: Pass Any Job Interview!,www.udemy.com/course/job-interviewing-skills-course-pass-any-job-interview/,Peter Baker,$39.99,$11.99,Rating: 4.6 out of 54.6 - (4)
Discover Abstract Painting - Part 2,www.udemy.com/course/discover-abstract-painting-part-2/,Anniek Verholt,$124.99,$11.99,Rating: 4.0 out of 54.0 - (13)
Thoth's Atlantean Magic,www.udemy.com/course/thoths-atlantean-magic/,Maxwell Greaves-Smith,$49.99,$11.99,Rating: 4.4 out of 54.4 - (3)
Crystals for Support on your Healing Journey: Part 1,www.udemy.com/course/crystals-for-support-on-your-healing-journey-part-1/,Joey Wargachuk,$199.99,$11.99,Rating: 4.9 out of 54.9 - (4)
Master Productivity & Time Management In Under 40 Minutes,www.udemy.com/course/productivity-guide/,Alain Wolf,$99.99,$11.99,Rating: 4.6 out of 54.6 - (51)
Self-coach Your Success Using the GROW Coaching Model,www.udemy.com/course/coach-yourself-to-success-using-the-grow-model/,Denise Fletcher,$99.99,$11.99,Rating: 4.2 out of 54.2 - (389)
Mental Reprogramming - Bio Schumann Technology,www.udemy.com/course/method-bio-schumann/,Evandro Angotti,$119.99,$11.99,Rating: 4.5 out of 54.5 - (10)
5 NLP Techniques To Power Up Your Life,www.udemy.com/course/5-nlp-techniques-to-power-up-your-life/,Pradeep Aggarwal,$89.99,$11.99,Rating: 4.7 out of 54.7 - (24)
Psychic Power- Develop Your Telepathic Skills ,www.udemy.com/course/psychic-power-develop-your-telepathic-skills/,Pradeep Aggarwal,$89.99,$11.99,Rating: 4.1 out of 54.1 - (47)
Goal Setting To Goal Achievement In 7 Easy Steps!,www.udemy.com/course/goal-setting-the-smart-way/,"Steve Ballinger, MBA",$199.99,$11.99,Rating: 4.2 out of 54.2 - (157)
Anger Management: Understand and heal the deeper roots!,www.udemy.com/course/anger-management-heal-the-roots/,Bertold Ulsamer,0,"₩55,000",Rating: 4.5 out of 54.5 - (50)
"A journey into shamanism, beginners course",www.udemy.com/course/a-journey-into-shamanism-beginners-course/,Lianne Douglas,"₩33,000","₩13,200",Rating: 3.6 out of 53.6 - (16)
2019: The best year of your life,www.udemy.com/course/the-best-year-of-your-life/,Claude Bertin,"₩220,000","₩13,200",Rating: 0.0 out of 50.0 - (0)
IT Contracting Academy - Professional IT Contractor Training,www.udemy.com/course/itcontractor/,David Gerrish,"₩110,000","₩27,500",Rating: 4.8 out of 54.8 - (3)
How to make Mala & Conduct Meditative Mala Making Workshop,www.udemy.com/course/how-to-make-mala-conduct-meditative-mala-making-workshop/,Leonora Lo,"₩66,000","₩13,200",Rating: 4.6 out of 54.6 - (11)
Learn the 7 Mindsets to live your Ultimate Life,www.udemy.com/course/7mindsets/,Scott Shickler,"₩55,000","₩13,200",Rating: 4.6 out of 54.6 - (33)
Post Traumatic (PTSD) and Acute Stress Problems,www.udemy.com/course/stress-disorders-manage-your-trauma/,Dr. J's Psychology,"₩27,500","₩13,200",Rating: 3.8 out of 53.8 - (67)
Unleash your Creativity,www.udemy.com/course/unleash-your-creativity/,Kumerz MFA,"₩143,000","₩13,200",Rating: 4.8 out of 54.8 - (26)
Spiritual Manifestation III: Chit Shakti (Love) Meditation,www.udemy.com/course/law-of-attraction-love/,Sadhguru Jaggi Vasudev,"₩27,500","₩13,200",Rating: 4.3 out of 54.3 - (10)
Learn to Rise Beyond the Trauma (Beginner to Intermediate),www.udemy.com/course/learn-to-rise-beyond-the-trauma-beginner-to-intermediate/,Dena Betti,"₩220,000","₩13,200",Rating: 5.0 out of 55.0 - (1)
The 4 States of Consciousness,www.udemy.com/course/4statesofconsciousness/,Michael Mathiesen,"₩22,000","₩13,200",Rating: 4.8 out of 54.8 - (20)
Trello Mastery: Learn the Secret Art of Kanban Organization,www.udemy.com/course/learn-trello/,Jordan Ring,"₩165,000","₩13,200",Rating: 3.8 out of 53.8 - (54)
Teaching Kids Values & Moral Judgement,www.udemy.com/course/teaching-kids-values-moral-judgement/,Randy Hyde PhD,"₩22,000","₩13,200",Rating: 4.2 out of 54.2 - (31)
The #1 Strategy To Profit From The Next Stock Market Crash,www.udemy.com/course/how-to-profit-from-a-stock-market-crash-a-simple-strategy/,Jari Roomer,"₩159,500","₩13,200",Rating: 4.0 out of 54.0 - (59)
How To Set & Achieve MASSIVE Goals,www.udemy.com/course/the-massive-goal-principle/,David Hyner,"₩22,000","₩13,200",Rating: 4.5 out of 54.5 - (64)
"Goal Setting, Trello To Do Lists and Excel Decision Analysis",www.udemy.com/course/goal-setting-goals-motivation-discipline-and-persistence/,Brian Jackson,"₩22,000","₩13,200",Rating: 4.2 out of 54.2 - (291)
Motivate Yourself by Turning Your Life Into Fun Games,www.udemy.com/course/motivate-yourself-by-turning-your-life-into-fun-games/,Victoria Ichizli-Bartels,$154.99,$11.99,Rating: 4.2 out of 54.2 - (25)
Critical Thinking: How To Find Out What Really Works,www.udemy.com/course/think-smarter-use-scientific-logic-to-make-better-decisions/,"André Klapper, PhD",$19.99,$11.99,Rating: 3.9 out of 53.9 - (20)
Complete Guide To Real Estate Rental Income Properties,www.udemy.com/course/complete-guide-to-real-estate-rental-income-properties/,Kenneth Botwe,$199.99,$11.99,Rating: 5.0 out of 55.0 - (1)
The Complete Guide To The Myers-Briggs Type Indicator (MBTI),www.udemy.com/course/the-complete-guide-to-the-myers-briggs-type-indicator-mbti/,Kevin Chung,$84.99,$11.99,Rating: 4.4 out of 54.4 - (11)
"Credit Education, Credit Reports and FICO Scoring",www.udemy.com/course/credit-credit-reports-and-fico-scoring/,John Mackey,$49.99,$11.99,Rating: 4.8 out of 54.8 - (4)
How To Change Habits - A Complete Course To Master Habits,www.udemy.com/course/the-complete-habits-control-and-management-course/,"Louay El Charif, The Best-Selling Author | Noah Merriby ​",$199.99,$11.99,Rating: 4.3 out of 54.3 - (13)
Negotiation Tactics for Everyone,www.udemy.com/course/negotiation-tactics/,Maged Koshty,$49.99,$11.99,Rating: 4.4 out of 54.4 - (47)
NLP Practitioner Certification Training,www.udemy.com/course/nlp-practitioner-certification-training/,Lynda Holt,0,$199.99,Rating: 5.0 out of 55.0 - (1)
Digital Nomads. Your Artist Bio & Sell Your Art in Galleries,www.udemy.com/course/your-artist-bio-sell-your-art-in-galleries-museum-shops/,Aerie North,$44.99,$11.99,Rating: 4.1 out of 54.1 - (11)
The Fundamentals of Financial & Investing Literacy,www.udemy.com/course/the-fundamentals-of-financial-investing-literacy/,"Coach Hall SFC, Bill Stephens",$19.99,$11.99,Rating: 4.3 out of 54.3 - (21)
Dividend Champions and Dogs of the Dow High Yield Investing!,www.udemy.com/course/buying-income-dividend-stocks-for-maximum-cash-flow-income/,"Scott Brown, Daniel Hall",$199.99,$11.99,Rating: 4.5 out of 54.5 - (42)
Mediumship and Psychic development,www.udemy.com/course/mediumship-and-psychic-development/,Scott Precious,$159.99,$11.99,Rating: 4.3 out of 54.3 - (12)
Become A Balance Life Coach 1: Introduction & Relationship,www.udemy.com/course/become-a-balance-life-coach-1-introduction-relationship/,Nico Liebenberg,0,$199.99,Rating: 4.8 out of 54.8 - (40)
Exploring Dreams #1: Fascinating Facts & Cool Case Studies,www.udemy.com/course/exploring-dreams-1/,"Ron Masa, Debbie Hart",$59.99,$11.99,Rating: 4.9 out of 54.9 - (18)
Structured Note Taking Vol 3: Success Journal,www.udemy.com/course/success-journal/,Timothy Kenny,$199.99,$11.99,Rating: 4.3 out of 54.3 - (12)
Effective Interpersonal Skills,www.udemy.com/course/effective-interpersonal-skills-bodhih-training/,Bodhih Training Solutions Pvt Ltd,$24.99,$11.99,Rating: 4.3 out of 54.3 - (6)
The Assertiveness Skill: Discover what it can mean to you!,www.udemy.com/course/the-assertiveness-skill-discover-what-it-can-mean-to-you/,"Dr. Ronél le Roux, Dr. Rina De Klerk-Weyer",$24.99,$11.99,Rating: 4.5 out of 54.5 - (8)
Mind Hacking - Build Ultimate Control on Mind and Emotions,www.udemy.com/course/mind-hacking-tame-your-fears-and-control-your-life/,Ahmed Elshahawy,$119.99,$11.99,Rating: 4.3 out of 54.3 - (50)
"Sidestepping The Power Struggle, The A to Z’s For Parenting!",www.udemy.com/course/sidestepping-the-power-struggle/,Dr. Allison Rees,$199.99,$50.00,Rating: 4.5 out of 54.5 - (4)
Master the Art of Letting Go and Following Inspiration,www.udemy.com/course/master-the-art-of-letting-go-and-following-inspiration/,Debbie LaChusa,$199.99,$11.99,Rating: 4.6 out of 54.6 - (14)
The Ultimate Leadership & Personal Development Course,www.udemy.com/course/the-ultimate-leadership-personal-development-course/,Franco Soldi,$149.99,$11.99,Rating: 4.2 out of 54.2 - (18)
5 Keys to Healer & Psychic Self-Care Certification,www.udemy.com/course/5-keys-to-healer-psychic-self-care/,Joey Wargachuk,$199.99,$11.99,Rating: 4.8 out of 54.8 - (23)
Become that Business Analyst - Land a job! - PART 2,www.udemy.com/course/become-a-business-analyst-in-24hrs-land-a-job-part-2/,Dove - Virtual Teacher,$19.99,$11.99,Rating: 4.3 out of 54.3 - (78)
How to get an Entry-Level I.T. Job,www.udemy.com/course/how-to-get-an-entry-level-it-job/,Zachary Hill,$39.99,$11.99,Rating: 4.8 out of 54.8 - (7)
Understanding DISC Profiling,www.udemy.com/course/understanding-disc-profiling/,Stuart Ross,$24.99,$11.99,Rating: 4.3 out of 54.3 - (35)
How to Connect with your Spirit Guides,www.udemy.com/course/justin-terry-spirit-guides/,Justin Terry,$39.99,$11.99,Rating: 4.4 out of 54.4 - (80)
Deepen Your Understanding of Yoga and How It Transforms You,www.udemy.com/course/origin-and-evolution-of-yoga/,Ram Vakkalanka,0,$49.99,Rating: 4.6 out of 54.6 - (50)
Creative Writing - Plot Scenarios Month 1,www.udemy.com/course/creative-writing-plot-scenarios-month-1/,Morgen Bailey,$19.99,$11.99,Rating: 4.7 out of 54.7 - (3)
Time Management: This Is How I Work 300 Percent Faster,www.udemy.com/course/300-percent-productivity/,Sebastian Glöckner,$199.99,$11.99,Rating: 3.9 out of 53.9 - (37)
ZEN: For Personal Development - Zen Teachings,www.udemy.com/course/zen-buddhist-tools-skills-buddhism-mindfulness/,"Prof. Paul Cline, Ed.D, Sandor Kiss",$199.99,$11.99,Rating: 4.6 out of 54.6 - (90)
Read Worthy Fiction,www.udemy.com/course/read-worthy-fiction/,Harry Dewulf,$129.99,$11.99,Rating: 3.9 out of 53.9 - (39)
I AM Source Code For Spiritual Awakening &  Empowered Living,www.udemy.com/course/i-am-source-code-for-spiritual-awakening-empowered-living/,Dr. Janette Freeman,$199.99,$11.99,Rating: 4.6 out of 54.6 - (11)
Reiki Energy To Heal Yourself & Your Animal,www.udemy.com/course/energy-to-heal-yourself-your-animal/,Dulsanea Naedek,"¥3,600","¥1,440",Rating: 4.5 out of 54.5 - (14)
You're Hired: How to Get a Job in Product Management,www.udemy.com/course/how-to-get-a-job-in-product-management/,Jason Shah,"¥24,000","¥1,440",Rating: 3.5 out of 53.5 - (125)
Public Relations: How to Be a Government/PIO Spokesperson,www.udemy.com/course/how-to-be-a-government-spokesperson/,TJ Walker,"¥24,000","¥1,440",Rating: 4.4 out of 54.4 - (32)
Fully Accredited Ultimate Stress & Mindfulness Diploma,www.udemy.com/course/the-ultimate-stress-mindfulness-course/,Dr Karen E Wells,"¥11,400","¥1,440",Rating: 4.6 out of 54.6 - (10)
From Sex-Obsessed To Creative Genius,www.udemy.com/course/from-sex-obsessed-to-creative-genius/,Boom Shikha,"¥11,400","¥1,440",Rating: 4.0 out of 54.0 - (40)
Electronics: Electronic Circuits for the Evil Genius,www.udemy.com/course/electronics-_electronic_circuits_for_the_evil-genius_module_1/,David Cutcher,"¥4,800","¥1,440",Rating: 4.5 out of 54.5 - (7)
21-Days to Ultimate Confidence - Complete System,www.udemy.com/course/21-days-to-ultimate-confidence-complete-system/,Peter Feysa,"¥23,400","¥1,440",Rating: 4.6 out of 54.6 - (6)
Secrets Revealed: Palmistry by Karen Lustrup,www.udemy.com/course/secrets-revealed-palmistry/,Karen Lustrup,0,"¥9,000",Rating: 3.9 out of 53.9 - (87)
How to take notes like a pro!,www.udemy.com/course/ultimate-note-taking-methods-/,Aman Varma,"¥2,400","¥1,440",Rating: 4.1 out of 54.1 - (5)
Learning the Hard Way Vol 5: Memory The Hard Way,www.udemy.com/course/memory-and-memorization-the-hard-way/,Timothy Kenny,"¥24,000","¥1,440",Rating: 3.8 out of 53.8 - (23)
OSHA Control of Hazardous Energy and Lock Out / Tag Out,www.udemy.com/course/osha-control-of-hazardous-energy-and-lock-out-tag-out/,Gordon Reynolds,"¥4,200","¥1,440",Rating: 4.2 out of 54.2 - (21)
30 Days Of Self Awareness,www.udemy.com/course/30-days-of-self-awareness/,Pat Divilly,"¥3,600","¥1,440",Rating: 4.7 out of 54.7 - (10)
Emotional Intelligence For Millennials,www.udemy.com/course/emotional-intelligence-millennials-course/,Beata Stanova,"¥9,000","¥1,440",Rating: 5.0 out of 55.0 - (6)
Credit Card Debt :Quick Guide to Eliminate Credit Card Debt,www.udemy.com/course/how-to-pay-off-credit-card-debt-fast/,Brian Cliette,"¥11,400","¥1,440",Rating: 4.3 out of 54.3 - (20)
How to Immigrate to Canada in 2020.,www.udemy.com/course/how-to-immigrate-to-canada-online-course/,Andy Rodriguez,"¥12,000","¥1,440",Rating: 3.4 out of 53.4 - (13)
Screenwriting 101: How to Write Screenplay Description,www.udemy.com/course/screenwriting-101-how-to-write-screenplay-description/,"Michael Rogan, Arslan Adil","¥2,400","¥1,440",Rating: 4.2 out of 54.2 - (54)
How to take notes like a pro!,www.udemy.com/course/ultimate-note-taking-methods-/,Aman Varma,฿600,฿360,Rating: 4.1 out of 54.1 - (5)
Learning the Hard Way Vol 5: Memory The Hard Way,www.udemy.com/course/memory-and-memorization-the-hard-way/,Timothy Kenny,"฿7,800",฿360,Rating: 3.8 out of 53.8 - (23)
OSHA Control of Hazardous Energy and Lock Out / Tag Out,www.udemy.com/course/osha-control-of-hazardous-energy-and-lock-out-tag-out/,Gordon Reynolds,"฿1,200",฿360,Rating: 4.2 out of 54.2 - (21)
30 Days Of Self Awareness,www.udemy.com/course/30-days-of-self-awareness/,Pat Divilly,"฿1,000",฿360,Rating: 4.7 out of 54.7 - (10)
Screenwriting 101: How to Write Screenplay Description,www.udemy.com/course/screenwriting-101-how-to-write-screenplay-description/,"Michael Rogan, Arslan Adil",฿600,฿360,Rating: 4.2 out of 54.2 - (54)
Credit Card Debt :Quick Guide to Eliminate Credit Card Debt,www.udemy.com/course/how-to-pay-off-credit-card-debt-fast/,Brian Cliette,"฿3,600",฿360,Rating: 4.3 out of 54.3 - (20)
How to Immigrate to Canada in 2020.,www.udemy.com/course/how-to-immigrate-to-canada-online-course/,Andy Rodriguez,"฿3,800",฿360,Rating: 3.4 out of 53.4 - (13)
Emotional Intelligence For Millennials,www.udemy.com/course/emotional-intelligence-millennials-course/,Beata Stanova,"฿2,800",฿360,Rating: 5.0 out of 55.0 - (6)
30 Day Journal Challenge -Create a Habit of Daily Journaling,www.udemy.com/course/30-day-journal-challenge-create-a-habit-of-daily-journaling/,Nina Vangerow,฿600,฿360,Rating: 5.0 out of 55.0 - (2)
The History of Secret Societies,www.udemy.com/course/the-history-of-secret-societies/,Reynolds C. Jones,฿600,฿360,Rating: 4.2 out of 54.2 - (3)
Story Structure: Step-by-Step (Creative Writing 4),www.udemy.com/course/story-structure-step-by-step/,Sandy Marsh,"฿7,800",฿360,Rating: 4.1 out of 54.1 - (14)
Powerful Character Development with Pixar's Finding Nemo,www.udemy.com/course/powerful-character/,Will Snow,฿800,฿360,Rating: 4.6 out of 54.6 - (22)
Self-Discipline Hacks: Increase Productivity & Achieve Goals,www.udemy.com/course/self-discipline-hacks-increase-productivity-achieve-goals/,"Dr. Roy Naraine, Adam Naraine","฿3,800",฿360,Rating: 4.0 out of 54.0 - (74)
Problem Solving Skills,www.udemy.com/course/problem-solving-skills/,Adam Karsh,"฿3,800",฿360,Rating: 3.6 out of 53.6 - (8)
Philosophy and Psychology for the 21st Century,www.udemy.com/course/philosophy-for-the-21st-century/,Greg Vanderford,"฿7,800",฿360,Rating: 3.4 out of 53.4 - (41)
Power EFT: Secrets to Success with Tapping,www.udemy.com/course/eft-tapping-secrets-to-success/,"Scott Paton, Joan Kaylor, Scott Alex","฿7,800",฿360,Rating: 4.3 out of 54.3 - (38)
How To Write a GREAT Thriller,www.udemy.com/course/how-to-write-a-great-thriller/,Rob Parnell,"¥2,400","¥1,440",Rating: 4.3 out of 54.3 - (5)
Become a New Trainer: Improve Your Trainer Skills,www.udemy.com/course/become-a-new-trainer/,Talent Zoom,"¥14,400","¥1,440",Rating: 3.9 out of 53.9 - (10)
Lucid Dreaming 101-Using Science to start Lucid Dreaming Now,www.udemy.com/course/lucid-dreaming-for-beginners/,The Living Philosophy -James Cussen,"¥24,000","¥1,440",Rating: 4.5 out of 54.5 - (6)
Matrices: Learn the Foundations for Linear Algebra,www.udemy.com/course/introduction-to-matrices/,Kashif A.,"¥12,000","¥1,440",Rating: 5.0 out of 55.0 - (2)
"Intuition, self-care, and spiritual care",www.udemy.com/course/intuition-self-care-and-spiritual-care/,Michelle Dixon,"¥11,400","¥1,440",Rating: 4.1 out of 54.1 - (36)
SELF CONFIDENCE New BSC Model to gain superior confidence,www.udemy.com/course/selfconfidencenewbscmodel/,Mert Burian,"¥4,800","¥1,440",Rating: 4.9 out of 54.9 - (8)
"Master Your Mindset, Master Your Life",www.udemy.com/course/master-your-mindset-master-your-life/,Nicole Wright,"¥23,400","¥5,850",Rating: 5.0 out of 55.0 - (3)
