Course,URL,instructor,Price (full),Price (discount),Rank
Photography for Kids: Project-Based Beginner Photography,www.udemy.com/course/photography-for-kids-online-course/,"Phil Ebiner, Anthony Ebiner, Video School Online Inc",€99.99,€11.99,Rating: 4.3 out of 54.3 - (664)
Final Cut Pro X: The Complete Guide to Final Cut Pro X,www.udemy.com/course/final-cut-pro-x-course/,"Video School Online Inc, Phil Ebiner, Greg Hung",€199.99,€11.99,Rating: 3.6 out of 53.6 - (195)
Fuji X-T3 Crash Course,www.udemy.com/course/fuji-x-t3-crash-course/,Michael Andrew,0,€39.99,Rating: 4.4 out of 54.4 - (51)
Cinematic Wedding Films: A Guide to Wedding Videography,www.udemy.com/course/cinematic-wedding-films/,Matti Haapoja,€94.99,€23.75,Rating: 4.2 out of 54.2 - (697)
DSLR Filmmaking: From Beginner to PRO!,www.udemy.com/course/dslr-filmmaking-beginner-pro/,Jordy Vandeput,€69.99,€11.99,Rating: 4.6 out of 54.6 - (529)
Set Up A Photography Studio With Equipment - On A Budget,www.udemy.com/course/setting-up-a-photography-studio-lighting-masterclass/,Sandy Dee,"¥15,000","¥1,440",Rating: 4.6 out of 54.6 - (192)
Adobe Lightroom Masterclass - Beginner to Expert,www.udemy.com/course/adobe-lightroom-masterclass-beginner-to-expert/,YouAccel Training,"¥24,000","¥1,440",Rating: 4.4 out of 54.4 - (183)
Become a master drone pilot in 2 weeks and start a business,www.udemy.com/course/how-to-start-your-own-aerial-filming-business/,Umair Vanthaliwala,"¥24,000","¥1,440",Rating: 4.0 out of 54.0 - (590)
Mobile Video Journalism - Pro iPhone video editing course,www.udemy.com/course/mobile-journalism-video-for-cnn-correspondents/,Robb Montgomery,"¥23,400","¥1,440",Rating: 4.6 out of 54.6 - (168)
LumaFusion Ver 2+ for Beginners,www.udemy.com/course/luma-fusion-for-beginners/,Lance Tegner,"¥2,400","¥1,440",Rating: 4.6 out of 54.6 - (122)
Photoshop Elements 2019 Training: From Beginner to Pro,www.udemy.com/course/adobe-photoshop-elements-2019-training-course/,Simon Sez IT,"¥3,600","¥1,440",Rating: 4.6 out of 54.6 - (135)
Drone Training: 50 Drills to Improve Your Flying Skills,www.udemy.com/course/drone-training-50-drills-to-improve-your-flying-skills/,Greg Reverdiau,"¥3,000","¥1,440",Rating: 4.7 out of 54.7 - (28)
Drone Videography. Creative Excellence Course.,www.udemy.com/course/drone-videography-creative-excellence-class/,Andrew St.Pierre White,"¥6,600","¥1,440",Rating: 4.5 out of 54.5 - (48)
"Easy Product Photography with iPhone, Smartphone or Camera",www.udemy.com/course/product-photography-with-iphone-or-smartphone/,Dave B.,"¥2,400","¥1,440",Rating: 4.3 out of 54.3 - (203)
Adobe Premiere Pro CC 2018: Color Grading Masterclass,www.udemy.com/course/adobe-premiere-color-grading-masterclass/,George Katsilidis,"¥24,000","¥1,440",Rating: 4.1 out of 54.1 - (134)
Bob Davis' Professional Photography Lighting Techniques,www.udemy.com/course/bob-davis-professional-photography-lighting-techniques/,John Wiley & Sons,"¥6,000","¥1,440",Rating: 4.6 out of 54.6 - (291)
Photography - Canon EOS 1300D / REBEL T6 Camera User Course,www.udemy.com/course/canon-eos-1300d-rebel-t6-camera-user-guide/,Jeremy Bayston,"¥4,200","¥1,440",Rating: 4.7 out of 54.7 - (358)
iPhone Photography: Take Amazing Photos with your iPhone,www.udemy.com/course/iphone-photography-take-amazing-photos-with-your-iphone/,Life Progression Project,"¥24,000","¥1,440",Rating: 4.4 out of 54.4 - (69)
Turn Photographs Into Digital Paintings Using Photoshop ,www.udemy.com/course/turn-your-photographs-into-paintings-using-photoshop/,Lori Jill,"¥12,000","¥1,440",Rating: 4.4 out of 54.4 - (343)
GIMP 2.8/2.10 Beginner-Advanced: Free on Windows/MacOS/Linux,www.udemy.com/course/gimp-for-beginners-complete-project-based-training-series/,Brian Jackson,"¥2,400","¥1,440",Rating: 4.5 out of 54.5 - (577)
