Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Learn PMP Math EVM Concepts in 1 Hr to Dominate the PMP Exam,www.udemy.com/course/pmp-exam-math-prep-earned-value-management-evm/,Garrett Heath,39.99,11.39,4.7(131 ratings),Business,Project Management,PMP,640,English,Go from freaking out about the EVM math problems on the PMP exam to mastering the concepts to confidently answer them.,4/2015,12/31/19
PMP Certification Exam Prep : 500 Practice Questions,www.udemy.com/course/practice-questions-for-the-pmp-exam/,"Roji Abraham, PMP",34.99,11.39,4.4(28 ratings),Teaching & Academics,Test Prep,PMP,343,English,500 Practice Questions to help you succeed in the PMP Certification Exam (based on the PMBOK 6th Edition),10/2019,12/31/19
"Practice the PMP Exam: 400 High-Quality Questions, 2019",www.udemy.com/course/practice-the-pmp-exam-400-high-quality-questions-2019/,"Elite Minds PMI- (PMP, CAPM, RMP, ACP, PBA), AGILE, SIX SIGMA, SCRUM",54.99,11.39,4.8(9 ratings),Business,Project Management,PMP,157,English,"Practice 400 high-quality PMP exam questions, and increase your chances to pass the PMP exam from your first trial",12/2019,12/31/19
PMI PMP Project Management Professional PMBOK Exam Prep,www.udemy.com/course/pass-pmp/,"Ucertified 56,000+ Students 95 Courses",199.99,11.39,3.9(103 ratings),Teaching & Academics,Test Prep,PMP,"15,210",English,Pass PMI PMP Exam Prep Certification by Practicing on PMBOK Topics and 500 questions in less than 35 hours,10/2017,12/31/19
"PMP ®: Detailed Math Concepts + 50 Math Questions, PMBOK 6th",www.udemy.com/course/project-management-professional-pmp-detailed-math/,"Shadi Al Sha'er, PMP ®, RMP®, ACP®, PRINCE2® Practitioner",99.99,11.39,4.8(58 ratings),Business,Project Management,PMP,548,English,Guarantee each math question in PMP Â® exams by learning math formulas covered in the PMBOK guide 6th edition.,7/2019,12/31/19
PMP EXAM PREP FULL TRAINING &&  7 hours of Quizzes,www.udemy.com/course/pmp-certification-training-35-hours-based-on-pmbok6/,Dr. Chandramouli Subramanian,34.99,11.39,4.3(38 ratings),Business,Management,PMP,178,English,Full Project Management Certification training. Earn all 35 contact hours. Practice 1000 questions.,4/2019,12/31/19
PMP® Certification Training Bootcamp + PMP® Exam Questions,www.udemy.com/course/pmp-certificate/,COURSE ENVY,199.99,11.39,4.5(22 ratings),Business,Project Management,PMP,"1,589",English,MASTER the PMPÂ®ââ certification processâ! Follow our PMPÂ® training course step by step and become PMPÂ® certified today!,1/2019,12/31/19
PMP Certification Math and Formulas,www.udemy.com/course/pmp-certification-math-and-formulas/,Technical Institute of America,99.99,11.39,4.9(5 ratings),Business,Management,PMP,94,English,PMP Exam Prep Formulas you will need to know before taking the PMP exam based on PMBOK 6th Edition,2/2019,12/31/19
Project Management Professional (PMP)® PMBOK6 - 35 Hours,www.udemy.com/course/vectorsolutions-pmp-pmbok6-35-hours/,LearnSmart LLC,0.0,199.99,3.7(6 ratings),Business,Project Management,PMP,30,English,"This course is aligned to PMI's A Guide to the Project Management Body of Knowledge, PMBOKÂ® Guide - Sixth Edition",7/2018,12/31/19
Pmp prepartion course (6th edition)-35 PDU’s included,www.udemy.com/course/pmp-prepartion-course-6th-edition/,Thabet Ali Thabet,0.0,19.99,4.5(444 ratings),Business,Entrepreneurship,PMP,"3,172",English,The full pmp training package with 35 hours essential for pmi pmp examination,4/2019,12/31/19
