Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
"Improve Your Attitude, Increase Your Altitude",www.udemy.com/course/improve-your-attitude-increase-your-altitude/,Fiona MacKay Young,19.99,11.39,4.2(7 ratings),Personal Development,Personal Transformation,Personal Development,776,English,8 Ways to help you achieve an unbeatable attitude,8/2018,12/31/19
How to Become Extremely Smart,www.udemy.com/course/how-to-become-extremely-smart/,"Gilad James, PhD",19.99,11.39,4.1(54 ratings),Personal Development,Memory & Study Skills,Personal Development,917,English,Scientifically proven easy and fun techniques for any age and any circumstance,11/2018,12/31/19
How to Begin an Integral Life Practice (ILP),www.udemy.com/course/begin-an-integral-life-practice/,David Landau,19.99,11.39,3.8(38 ratings),Personal Development,Personal Transformation,Personal Development,"4,439",English,"Inspire and free your soul through Jungian Psychology, Spiritual Growth, and Introspection",1/2017,12/31/19
Voyage To Betterment Wellness Class,www.udemy.com/course/voyagetobetterment/,Andrew Facca,194.99,11.39,4.7(10 ratings),Health & Fitness,General Health,Personal Development,57,English,An 8 Hour Course to Optimize Wellbeing & Immunity. Proven Effective & Recommended by both medical and holistic doctors.,4/2017,12/31/19
Change yourself...to be Yourself,www.udemy.com/course/change-yourself-to-be-yourself/,Ankush Gakhar,99.99,11.39,4.6(11 ratings),Personal Development,Personal Transformation,Personal Development,"1,117",English,Learn how to rewire your brain and reclaim your authenticity,12/2018,12/31/19
Holistic life: Find your life purpose,www.udemy.com/course/holystyle-of-life-a-holistic-approach/,Aurelien Millot,19.99,11.39,5.0(3 ratings),Personal Development,Personal Transformation,Personal Development,13,English,"An holistic life coach, guide and therapy to define your life goals and improve your health and wellness",9/2018,12/31/19
Self-Improvement and Performance,www.udemy.com/course/perfectionismperformance-faces-of-the-same-coin/,Ionascu Laurentia,44.99,11.39,5.0(2 ratings),Personal Development,Career Development,Personal Development,2,English,The choice between remaining stuck or moving forward will always be yours.Choose to let go and be a performer!,12/2019,12/31/19
Unlock Your True Authentic Self,www.udemy.com/course/unlock-your-true-authentic-self/,Cice Rivera,199.99,11.99,5.0(2 ratings),Personal Development,Personal Transformation,Personal Development,12,English,Your True Identity,11/2018,12/31/19
The Journey of Self Discovery - You Can Learn Who You Are,www.udemy.com/course/be-extraordinary-discover-who-you-are-and-build-on-that/,Brent Dalley,59.99,11.99,3.6(13 ratings),Personal Development,Personal Transformation,Personal Development,"1,075",English,This is Your Guide in the Journey to Unravel the Mystery of Your True Self and Then Use the Tools to grow from there,10/2018,12/31/19
Authenticity: How to Achieve It,www.udemy.com/course/12-steps-to-authenticity/,Stephen (Steve) King,74.99,11.99,4.6(6 ratings),Personal Development,Personal Transformation,Personal Development,43,English,Guide to Discovering One's Authentic Self,11/2016,12/31/19
8 Steps to Launch Your Dream Life,www.udemy.com/course/launch-your-dream-life/,Liz Sumner,99.99,11.99,5.0(1 rating),Personal Development,Personal Transformation,Personal Development,6,English,An invitation to envision and create the life you've always wanted,10/2019,12/31/19
Personal Development: The Right Way (Self Development Set),www.udemy.com/course/personal-development-the-right-way/,Dean Mack,199.99,11.99,4.1(7 ratings),Personal Development,Personal Transformation,Personal Development,980,English,"6 Courses to Master Personal Development. Improve Your Personal Productivity, Success, Transformation and Network Today!",8/2019,12/31/19
How To Be A Successful Lawyer,www.udemy.com/course/how-to-be-a-successful-lawyer/,Muhammad Imran,19.99,11.99,4.3(4 ratings),Personal Development,Career Development,Personal Development,13,English,Online course to become professional and successful lawyer,4/2019,12/31/19
Mind Mapping: Unlock Your Brain Power with Mind Mapping,www.udemy.com/course/mind-mapping/,MD Factory - Business Coach,104.99,11.99,2.9(93 ratings),Lifestyle,Other,Mind Mapping,"7,080",English,"Mind Mapping: Learn to use mind mapping to unlock your brain potential. Mind mapping techniques, mind mapping strategies",1/2019,12/31/19
Developing a reflective practice culture,www.udemy.com/course/developing-a-reflective-practice-culture/,Dr Neil Thompson,34.99,11.99,0.0(0 ratings),Business,Management,Personal Development,8,English,How to make reflective practice an everyday reality,2/2018,12/31/19
Fully Accredited Mood Boards for Manifestation,www.udemy.com/course/mood-boards-for-manifestation/,Kathy Wise,194.99,11.99,0.0(0 ratings),Personal Development,Personal Transformation,Personal Development,2,English,Learn How to Create a Mood Board that Inspires Manifestation,11/2019,12/31/19
Learn how to get people to like you instantly,www.udemy.com/course/how-to-get-people-to-like-you-in-60-seconds-or-less/,Pradeep Aggarwal,89.99,11.99,3.8(11 ratings),Personal Development,Happiness,Attraction,"1,692",English,Learn how to get people like you instantly in social gatherings and build rapport with them using NLP,9/2014,12/31/19
From being a single to a fulfilling partnership!,www.udemy.com/course/from-being-a-single-to-a-partnership/,Bertold Ulsamer,0.0,39.99,4.3(20 ratings),Personal Development,Happiness,Personal Development,"1,342",English,Remove your barriers and open yourself to a new love!,8/2018,12/31/19
Expert Series Vol 3: Create a Role Models Poster Wall,www.udemy.com/course/create-a-role-models-poster-wall-for-modeling/,Timothy Kenny,199.99,11.99,4.7(7 ratings),Personal Development,Motivation,Personal Development,504,English,Create a poster wall full of all your favorite role models and build a new peer group,6/2016,12/31/19
Enjoy life - the true anti-aging strategy,www.udemy.com/course/coping-with-old-age/,Chris Bankes Sivewright,94.99,11.99,4.6(48 ratings),Personal Development,Happiness,Personal Development,"3,349",English,Tina Turner is 80 - and happy! So can you be...,10/2019,12/31/19
SoulScripting: How to Craft The Story of the Life You Crave,www.udemy.com/course/soulscripting/,Emelia Sam,34.99,11.99,0.0(0 ratings),Personal Development,Personal Transformation,Personal Development,43,English,A powerful method for transforming your life to one aligned with your soul.,6/2015,12/31/19
