Course,URL,instructor,Price (full),Price (discount),Rank
Financial Budgeting and Forecasting In Excel Complete Course,www.udemy.com/course/financial-modeling-in-excel-for-startups/,"Chris Benjamin, MBA & CFO",199.99,9.99,4.0(235 ratings)
Top 5 Forex Strategies from a professional trader + 5 Robots,www.udemy.com/course/top-5-forex-strategies-from-a-professional-trader-robots/,Petko Zhivkov Aleksandrov,199.99,9.99,4.3(493 ratings)
Complete QuickBooks Training 2017 2018 & 2019,www.udemy.com/course/qbadvantage/,Susan Ansell,199.99,9.99,4.4(266 ratings)
Learn how to double your Forex Trading Account in one trade,www.udemy.com/course/learn-how-to-double-your-forex-trading-account-in-one-trade/,Alex du Plooy,54.99,9.99,"4.3(1,360 ratings)"
The Complete Forex Trading Course (New 2020),www.udemy.com/course/the-complete-forex-trading-course/,Wealthy Education,199.99,9.99,4.3(159 ratings)
Accounting Basics - A Complete Study,www.udemy.com/course/fundamentals-of-accounting-a-complete-study/,"Raja Natarajan, B.Com., PGDBA, FCA",199.99,9.99,4.3(338 ratings)
Banking Credit Analysis Process (for Bankers),www.udemy.com/course/credit-analysis-process/,"Raja Natarajan, B.Com., PGDBA, FCA",199.99,9.99,4.2(472 ratings)
Start Day Trading Penny Stocks in 60 Minutes,www.udemy.com/course/start-day-trading-penny-stocks-in-60-minutes/,Yossof Sharifi,34.99,9.99,4.5(183 ratings)
The Advanced Value Investing Course (Updated 2020),www.udemy.com/course/advanced-value-investing/,Wealthy Education,199.99,9.99,4.4(361 ratings)
Bitcoin and Cryptocurrency Bootcamp,www.udemy.com/course/bitcoin-and-cryptocurrency-bootcamp/,Colt Steele,199.99,9.99,4.7(373 ratings)
2019-20 Updated : Bookkeeping & Accountancy Complete Course,www.udemy.com/course/bookkeeping-courses/,LetsTute Make it Easy,34.99,9.99,4.6(29 ratings)
Bond Valuation Mastery - Learn To Value Bonds From Scratch.,www.udemy.com/course/bond-valuation-mastery/,Fervent #LearnWithDistinction,119.99,9.99,4.5(110 ratings)
Economics: Mastering Microeconomics 101,www.udemy.com/course/mastering-foundations-in-microeconomics/,Jef Jacobs,49.99,9.99,4.3(143 ratings)
Value Investing: The Complete Financial Statement Analysis,www.udemy.com/course/financial-statement-analysis-and-valuation/,Wealthy Education,199.99,9.99,4.2(517 ratings)
