Course,URL,instructor,Price (full),Price (discount),Rank
"Microsoft Office; Excel, Word & PowerPoint 2019 - Beginners",www.udemy.com/course/learn-microsoft-excel-powerpoint-and-word/,Simon Sez IT,49.99,9.99,4.1(33 ratings)
SAP Financial Accounting and Controlling Super User Training,www.udemy.com/course/sap-financial-accounting-and-controlling-super-user-training/,SAP Academy,69.99,9.99,3.9(506 ratings)
Microsoft Office Essential Skills,www.udemy.com/course/microsoft-office-essential-skills/,David Millard,39.99,9.99,4.5(586 ratings)
Microsoft Excel - Excel with The Ultimate Excel Course,www.udemy.com/course/excel-with-the-ultimate-microsoft-excel-course/,Steve McDonald,189.99,9.99,"4.5(1,080 ratings)"
Ultimate Excel Waterfall Chart Course,www.udemy.com/course/excel-waterfall-charts/,Leila Gharani,94.99,9.99,4.7(253 ratings)
Getting Started With SharePoint Online,www.udemy.com/course/gs-sp-online/,Robert Crane,39.99,9.99,4.0(487 ratings)
Microsoft Office 2016 Essential Training: 9 Course Bundle,www.udemy.com/course/microsoft-office-2016-training-course-bundle/,Simon Sez IT,199.99,9.99,4.3(589 ratings)
Excel with the Complete Excel Mastery Course Beginner to Pro,www.udemy.com/course/how-to-use-microsoft-excel-beginning-to-advanced-tutorials/,Steve McDonald,99.99,9.99,"4.6(3,493 ratings)"
Introduction to Microsoft Excel VBA,www.udemy.com/course/introduction-to-microsoft-excel-vba/,Kyle Pew,149.99,9.99,4.8(382 ratings)
Complete QuickBooks Training 2017 2018 & 2019,www.udemy.com/course/qbadvantage/,Susan Ansell,199.99,9.99,4.4(266 ratings)
Oracle Data Integrator (ODI) 12c Developer Course,www.udemy.com/course/oracle-data-integrator-odi-12c-developer-course/,Sanjay Singh,129.99,9.99,3.9(518 ratings)
Complete PowerPoint 2016 Masterclass (Office 365),www.udemy.com/course/complete-powerpoint-2016-masterclass/,Ramgopal from Presentation Process,199.99,9.99,4.7(424 ratings)
200+ SQL Interview Questions,www.udemy.com/course/sql-interview-questions/,Amarnath Reddy,99.99,9.99,4.2(902 ratings)
Mac Numbers: Creating and Using Spreadsheets On Your Mac,www.udemy.com/course/mac-numbers/,Gary Rosenzweig,79.99,9.99,4.5(734 ratings)
Ultimate Guide to Microsoft PowerPoint for All Levels,www.udemy.com/course/shortest-powerpoint/,Jed Guinto,19.99,9.99,"4.4(1,532 ratings)"
77-727 Microsoft Excel Certification - MOS Excel Core Exam,www.udemy.com/course/microsoft-office-specialist-excel-core-exam-77-727/,Dave Murphy,129.99,9.99,4.3(417 ratings)
