Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Learn the Basics of Lighting for Film &TV,www.udemy.com/course/learn-the-basics-of-lighting-for-film-tv/,GetFilming Film School,"₩38,500","₩13,200",Rating: 4.1 out of 54.1 - (27),"[(/user/getfilming/, GetFilming Film School)]",Photography,Video Design,Video Lighting,204,English,"A complete overview of lighting taught by Dave Miller, a pro cinematographer currently working for Sky, BBC, Ch4 & more.",9/2016,01/27/20
"Green Screen Editing: Premiere Pro, Final Cut, After Effects",www.udemy.com/course/greenscreen/,"Phil Ebiner, Video School Online Inc","₩110,000","₩13,200",Rating: 3.9 out of 53.9 - (71),"[(/user/philipebiner2/, Phil Ebiner), (/user/phil-ebiner/, Video School Online Inc)]",Photography,Video Design,After Effects,"15,559",English,"Premiere Pro, After Effects, Final Cut Pro, FCPX! Learn how to edit green screen video like a pro in all major programs!",1/2018,01/27/20
Davinci Resolve 16: TITLES,www.udemy.com/course/davinci-resolve-16-titles/,Film Pro,"₩44,000","₩13,200",Rating: 3.6 out of 53.6 - (2),"[(/user/film-pro/, Film Pro)]",Photography,Video Design,DaVinci Resolve,22,English,"learn different techniques, to make different title effects, in different tabs of Davinci Resolve 16",8/2019,01/27/20
Olympus EM1II Crash Course,www.udemy.com/course/olympus-em1ii-crash-course/,Michael Andrew,0,"₩44,000",Rating: 4.8 out of 54.8 - (7),"[(/user/michaelandrew3/, Michael Andrew)]",Photography,Photography Tools,Cameras,16,English,Made for Beginners,8/2019,01/27/20
Low-cost Video Studio with iPhones & iPad - 4K Quality video,www.udemy.com/course/home-video-studio-setup/,Robb Montgomery,"₩110,000","₩13,200",Rating: 4.2 out of 54.2 - (16),"[(/user/robbmontgomery/, Robb Montgomery)]",Photography,Video Design,Home Video Studio,125,English,"Video Production studio setups - online videos, corporate video, and live video shows. From an iPhone video expert.",1/2020,01/27/20
Abstract Concept Art- Photo Manipulation in Photoshop,www.udemy.com/course/learn-abstract-concept-art-photo-manipulation-in-photoshop/,Harsh Vardhan Art,"₩220,000","₩13,200",Rating: 4.0 out of 54.0 - (80),"[(/user/harshvardhanart/, Harsh Vardhan Art)]",Photography,Photography Tools,Photoshop,"17,772",English,Give wings to your Creativity & Start Creating Powerful Abstract Fine Art Images in Adobe Photoshop,11/2019,01/27/20
Photos That Sell: Advanced Topics in Online Photo Licensing,www.udemy.com/course/photos-that-sell-advanced/,Michal Durinik,"₩121,000","₩13,200",Rating: 4.3 out of 54.3 - (13),"[(/user/michal-durinik/, Michal Durinik)]",Photography,Commercial Photography,Photography Business,135,English,Make your photography gear pay for itself! Passive income with stock agencies: build a photo portfolio that sells.,11/2018,01/27/20
Night Photography Unlocked - No More Dark or Blurry Photos!,www.udemy.com/course/night-photography-unlocked/,Neil Creek,"₩49,500","₩13,200",Rating: 3.9 out of 53.9 - (251),"[(/user/neilcreek/, Neil Creek)]",Photography,Photography Fundamentals,Night Photography,"3,770",English,Take beautiful photos that capture the magic of the night and avoid night photo traps. Use any camera from phone to SLR.,12/2013,01/27/20
Video Content Production: Learn How to Film and Edit Content,www.udemy.com/course/video-content-production/,Yarin Goren,"₩104,500","₩13,200",Rating: 4.2 out of 54.2 - (46),"[(/user/yarin-goren/, Yarin Goren)]",Photography,Video Design,Video Production,322,English,Create quality and unique video content for online use,9/2019,01/27/20
The Phantom & Mavic Filmschool Killer shots handbook,www.udemy.com/course/the-phantom-filmschool-killer-shots-handbook/,Laurence Seberini,"₩33,000","₩13,200",Rating: 4.9 out of 54.9 - (60),"[(/user/laurence-seberini/, Laurence Seberini)]",Photography,Other,Drone Photography,581,English,"Learn 25 Killer shots from Phantom Filmschool 1,2 & 3 for Mavic, Phantom & Inspire",1/2018,01/27/20
Create 3D model from photos using Reality Capture,www.udemy.com/course/from-photos-to-3d-models-a-complete-guide-to-photogrammetry/,Hambardzum Vardanyan,$24.99,$11.99,Rating: 5.0 out of 55.0 - (7),"[(/user/hambardzum-vardanyan/, Hambardzum Vardanyan)]",Photography,Other,Photogrammetry,419,English,"Create photorealistic 3D models with texture, using photogrammetry, With Reality capture program.",10/2019,01/27/20
Photography For Beginners Complete Guide: Master Photography,www.udemy.com/course/photographyforbeginners/,"Life Progression Project, David Paul",$194.99,$11.99,Rating: 4.2 out of 54.2 - (115),"[(/user/lifeprogressionproject/, Life Progression Project), (/user/david-paul-19/, David Paul)]",Photography,Other,Photography,"4,006",English,"Photography Fundamentals Guide For Beginners: Composition, Focus, Exposure, lighting, Raw Editing in Lightroom & more!",10/2019,01/27/20
iPhone Photography Secrets,www.udemy.com/course/creating-great-photos-on-your-iphone/,Chet Davis,$29.99,$11.99,Rating: 3.9 out of 53.9 - (86),"[(/user/chetdavis/, Chet Davis)]",Photography,Digital Photography,iPhone Photography,"2,493",English,"You'll learn the tools, techniques, and iPhone photography tips to create gorgeous iPhone photographs.",10/2017,01/27/20
DSLR Video For Beginners,www.udemy.com/course/how-to-master-dslr-video-create-a-profitable-business/,Mark Beniston,$99.99,$11.99,Rating: 4.1 out of 54.1 - (32),"[(/user/mark-beniston/, Mark Beniston)]",Photography,Video Design,Videography,"1,266",English,Learn the skills required to create amazing video using a DSLR Video Camera and how to turn those skills into income.,11/2015,01/27/20
Master Adobe Lightroom Fast,www.udemy.com/course/masterlightroomfast/,Mark Richardson,$19.99,$11.99,Rating: 4.2 out of 54.2 - (482),"[(/user/markrichardson3/, Mark Richardson)]",Photography,Digital Photography,Adobe Lightroom,"7,873",English,"Learn how to use Adobe Lightroom to organize, keyword, and edit your photos. This course will get you up to speed fast!",2/2017,01/27/20
Photography: Learn how to use your camera in the Manual Mode,www.udemy.com/course/photography-create-exceptional-photos-learn-manual-mode/,Marguerite Beaty,$19.99,$11.99,Rating: 3.9 out of 53.9 - (84),"[(/user/margueritebeaty/, Marguerite Beaty)]",Photography,Digital Photography,Cameras,"1,231",English,Go from confused DSLR camera owner to creative photographer. Learn how to photograph.,8/2015,01/27/20
HDR Photography Tutorial. Learn To Creating Stunning HDR,www.udemy.com/course/learning-hdr-photography/,Infinite Skills,$49.99,$11.99,Rating: 4.2 out of 54.2 - (65),"[(/user/infiniteskills/, Infinite Skills)]",Photography,Digital Photography,HDR Photography,"1,471",English,"A full detailed tutorial for the photographer that explains all you need to know to take, edit and manipulate HDR images",1/2017,01/27/20
Grow a Photography Business by Shooting Sports Photos,www.udemy.com/course/sportsphotography/,Kevin Maples,$19.99,$11.99,Rating: 4.4 out of 54.4 - (51),"[(/user/kevinmaples/, Kevin Maples)]",Photography,Other,Photography Business,818,English,Learn how to develop your own photography business in this simple course.,9/2015,01/27/20
Canon EOS 700D / REBEL T5i Camera User Guide,www.udemy.com/course/canon-eos-700d-rebel-t5i-camera-user-guide/,Adrian Salisbury,$19.99,$11.99,Rating: 4.1 out of 54.1 - (55),"[(/user/adrian-salisbury/, Adrian Salisbury)]",Photography,Digital Photography,Cameras,241,English,Giving 700D / REBEL T5i owners a visual overview of the main settings you need to know without the stuff you don't.,5/2016,01/27/20
How To Create A Website To Sell Drone Photos,www.udemy.com/course/how-to-sell-drone-photos/,Greg Gottfried,$89.99,$11.99,Rating: 4.6 out of 54.6 - (12),"[(/user/greg-gottfried/, Greg Gottfried)]",Photography,Other,Drone Photography,127,English,Discover how you can start profiting from your drone photos. Novice to pro friendly!,2/2019,01/27/20
Davinci Resolve 16 the new CUT page in-depth,www.udemy.com/course/davinci-resolve-16-the-new-cut-page-in-depth/,Film Pro,$34.99,$11.99,Rating: 3.8 out of 53.8 - (6),"[(/user/film-pro/, Film Pro)]",Photography,Video Design,DaVinci Resolve,34,English,Master the new CUT page in Davinci Resolve 16 for blazing fast edits,8/2019,01/27/20
Photo Fine Art Projects,www.udemy.com/course/photo-fine-art-projects/,Robin Nichols,$19.99,$11.99,Rating: 4.1 out of 54.1 - (8),"[(/user/robin-nichols-2/, Robin Nichols)]",Photography,Digital Photography,Photography,62,English,"Perfecting the Illusion - Learn exciting new ways to use, process, and print your creative photo output",7/2019,01/27/20
Filmmaking Using DaVinci Resolve. Free Software Included,www.udemy.com/course/davinci-resolve-video-editing/,IFH Courses,$99.99,$11.99,Rating: 4.1 out of 54.1 - (21),"[(/user/b01ab0b4-4a3a-4f94-938c-92782a241d76/, IFH Courses)]",Photography,Video Design,DaVinci Resolve,"1,622",English,Upgrade Your Filmmaking & Video Creation! Learn How to Edit on DaVinci Resolve from a Professional Hollywood Editor.,7/2018,01/27/20
Underwater Photography: Make Your Dive Gear Pay For Itself!,www.udemy.com/course/underwater-photography/,Rapid Growth Coaching Top 10% on Udemy,$199.99,$11.99,Rating: 3.7 out of 53.7 - (35),"[(/user/jonhaase2/, Rapid Growth Coaching Top 10% on Udemy)]",Photography,Digital Photography,Underwater Photography,"2,425",English,Discover the magic of underwater photography and start taking great images underwater with simple gear.,5/2016,01/27/20
