Course,URL,instructor,Price (full),Price (discount),Rank
SAP C_TSCM62_65 Certified Associate - Order Fulfilment Exam,www.udemy.com/course/sap-c_tscm62_65-certified-associate-order-fulfilment-exam-l/,Tech Certify,149.99,11.39,0.0(0 ratings)
SAP User Administration - Management of users in SAP,www.udemy.com/course/sap-user-administration-how-to-maintain-users-in-sap/,Sridhar Gajulapalli,0,99.99,4.3(4 ratings)
SAP C_TADM51_731 Technical System Administrator Certify Exam,www.udemy.com/course/sap-c_tadm51_731-technical-system-administrator-certify-exam/,Up Strive Hub,169.99,11.39,0.0(0 ratings)
SAP C_TSCM42_66 Certified Associate Production Planning Exam,www.udemy.com/course/sap-c_tscm42_66-certified-associate-production-planning-exam-x/,Tech Certify,154.99,11.39,0.0(0 ratings)
Introduction For Sap,www.udemy.com/course/sap-for-beginners/,Baruch Toledano,94.99,11.39,0.0(0 ratings)
SAP ERP Maintenance & Repair And Quality Mgt-Practice Test,www.udemy.com/course/sap-erp-maintenance-repair-and-quality-mgt-practice-test/,Vicky Rajagopal,19.99,11.39,3.7(2 ratings)
Learn Automatic Purchase Order Creation in SAP,www.udemy.com/course/learn-automatic-purchase-order-creation-in-sap/,Sumit Jain,94.99,11.39,2.3(5 ratings)
SAP C_THR12_66 Certified Associate - Human Capital Exam,www.udemy.com/course/sap-c_thr12_66-certified-associate-human-capital-exam-r/,INFO IT HUB,159.99,11.39,5.0(1 rating)
SAP C_TSCM52_66 Certified Associate - Procurement Exam,www.udemy.com/course/sap-c_tscm52_66-certified-associate-procurement-exam-dt/,INFO IT HUB,154.99,11.39,3.5(1 rating)
C_TSCM62_65 Test: Order Fulfillment with SAP ERP 6.0 EHP5,www.udemy.com/course/c_tscm62_65-order-fulfillment-with-sap-erp-60-ehp5/,Arun Kumar,99.99,11.39,0.0(0 ratings)
SAP 4 Beginners,www.udemy.com/course/sap4beginners/,Guillaume Alain PORQUET,24.99,11.39,0.0(0 ratings)
C_TERP10_66 Practice Test: BPI with SAP ERP 6.0 EhP6,www.udemy.com/course/c_terp10_66-bpi-with-sap-erp-60-ehp6-exam/,Arun Kumar,99.99,11.39,4.0(1 rating)
SAP C_TSCM66_66 Certified Associate Logistics Execution Exam,www.udemy.com/course/sap-c_tscm66_66-certified-associate-logistics-execution-exam-j/,Tech Certify,159.99,11.39,0.0(0 ratings)
SAP C_TSCM52_66 Certified Specialist Purchase Practice Exam,www.udemy.com/course/sap-c_tscm52_66-certified-specialist-purchase-practice-exam/,Up Strive Hub,144.99,11.39,4.0(1 rating)
SAP CTADM51702 Technical Assistant System Administrator Exam,www.udemy.com/course/sap-ctadm51702-technical-assistant-system-administrator-exam/,Up Strive Hub,164.99,11.39,0.0(0 ratings)
C_TSCM52_66 Practice Test: Procurement with SAP ERP 6.0 EHP6,www.udemy.com/course/c_tscm52_66-procurement-with-sap-erp-6/,Arun Kumar,99.99,11.39,3.0(1 rating)
SAP CIF (Core Interface),www.udemy.com/course/sap-cif-core-interface/,SCE- XPERTS,19.99,11.39,4.1(17 ratings)
SAP C_TSCM42_66 Certified Associate - Production Planning,www.udemy.com/course/sap-c_tscm42_66-certified-associate-production-planning-d/,MY TECH LEARN,194.99,11.39,0.0(0 ratings)
SAP Screen Personas Training - Beginner's Level,www.udemy.com/course/sap-screen-personas-training-beginners-level/,Dixita Galiyal,199.99,11.39,0.0(0 ratings)
SAP C_BOE_30 Certified Business Objects Enterprise XI 3 Exam,www.udemy.com/course/sap-c_boe_30-certified-business-objects-enterprise-xi-3-exam/,Go Certify,164.99,11.39,0.0(0 ratings)
SAP C_TADM51_731 Certified Technology Associate  System Exam,www.udemy.com/course/sap-c_tadm51_731-certified-technology-associate-system-exam-m/,INFO IT HUB,164.99,11.39,3.6(3 ratings)
