Course,URL,instructor,Price (full),Price (discount),Rank
Tai Chi Fitness for Office - Relaxing and Stress Control,www.udemy.com/course/tai-chi-fitness-for-office-relaxing-and-stress-control/,David Yao,129.99,11.39,2.0(1 rating)
Learn how to Get Fit & Functional in 15 Minutes Per Day,www.udemy.com/course/fit-functional-in-15/,Paul Aiken,44.99,11.39,0.0(0 ratings)
Cricket Career Preparation,www.udemy.com/course/cricket-career-prep-course/,Swapnil Karekar,39.99,11.39,4.7(4 ratings)
Core & Cardio Chair Fitness!,www.udemy.com/course/core-cardio-chair-fitness/,Jacob K Tunney,34.99,11.39,5.0(1 rating)
Get in Shape!,www.udemy.com/course/learn-how-to-create-your-own-fitness-routine/,Jon Hughes,29.99,11.39,5.0(1 rating)
Ultimate Weight Management/Weight Loss & Wellness Blueprint,www.udemy.com/course/the-ultimate-weight-management-game-plan/,Jeremy Belter,199.99,11.39,4.4(18 ratings)
Learn How I Transformed My Body In Just 1 Hour,www.udemy.com/course/transformyourbody/,Joe Hicken,19.99,11.39,4.5(29 ratings)
Movement Snacks: Task-Oriented Training,www.udemy.com/course/movement-snacks-task-oriented-training/,Rokas Move,99.99,11.39,0.0(0 ratings)
HIIT @ Home: Body Confidence in 4 Weeks,www.udemy.com/course/hiit-home-body-confidence-in-4-weeks/,Katrina Hurst,139.99,11.39,4.6(19 ratings)
Booty UP- How to get a bigger booty fast!,www.udemy.com/course/booty-up/,Ireyna Parker,49.99,11.39,5.0(2 ratings)
The best fitness training companion you can have - the rope!,www.udemy.com/course/the-rope/,Colin Holding,19.99,11.39,4.3(2 ratings)
ALL ABOUT MUSCLE PUMP,www.udemy.com/course/all-about-muscle-pump/,Jai Singh,34.99,11.39,0.0(0 ratings)
The Ultimate Fitness Package,www.udemy.com/course/the-ultimate-fitness-package/,Dimitar Hristov,34.99,11.39,5.0(1 rating)
8 Week Shred - Build Muscle & Lose Fat Training & Nutrition,www.udemy.com/course/8-week-shred-build-muscle-burn-fat-training-course/,Joshua Zitting Matt Byars,19.99,11.99,4.2(18 ratings)
"SELF's 4-Week Guide to a Fitter, Healthier You",www.udemy.com/course/selfs-4-week-guide-to-a-fitter-healthier-you/,SELF Magazine,99.99,11.39,4.4(36 ratings)
How to bat like Virat Kohli against pace bowling.,www.udemy.com/course/how-to-bat-against-pace-bowling-on-bouncy-conditions/,Atif Ashraf Qureshi,19.99,11.39,0.0(0 ratings)
Physiology of sitting: how to improve health and fitness,www.udemy.com/course/sitting-disease-prevention-for-those-who-sit-while-working/,Katarina Debro,19.99,11.39,4.2(4 ratings)
Fit for Life  in 7 Easy Steps,www.udemy.com/course/kick-start-your-fitness-journey/,Ravi Kumar G,19.99,11.39,1.0(1 rating)
OfficeFit : Exercises You Can Do In The Office,www.udemy.com/course/officefit/,William Lee,19.99,11.39,3.0(19 ratings)
The Complete Fundamentals of Fitness and Health,www.udemy.com/course/the-complete-fundamentals-of-fitness-and-health/,Johny Fit,29.99,11.39,4.0(25 ratings)
Burn Fat: Home Workouts for Moms,www.udemy.com/course/muscle-up-fitness/,Darnell Nathaniel,19.99,11.39,0.0(0 ratings)
